"Sample IDs","Wells","Dilutions","Time","RFU","Norm","Deriv"
"P3","D06","1000",51.75,570,0.986159169550173,0.288927335640138
"P3","D06","1000",52.5,985,1.70415224913495,0.298154555940023
"P3","D06","1000",53.25,1069,1.84948096885813,0.309688581314879
"P3","D06","1000",54,1090,1.88581314878893,0.0893886966551326
"P3","D06","1000",54.75,1107,1.91522491349481,0.057670126874279
"P3","D06","1000",55.5,1140,1.97231833910035,0.0680507497116494
"P3","D06","1000",56.25,1169,2.02249134948097,0.0617070357554787
"P3","D06","1000",57,1208,2.08996539792388,0.0697808535178777
"P3","D06","1000",57.75,1214,2.10034602076125,0.0570934256055364
"P3","D06","1000",58.5,1261,2.18166089965398,0.0553633217993079
"P3","D06","1000",59.25,1268,2.19377162629758,0.0645905420991926
"P3","D06","1000",60,1304,2.2560553633218,0.0392156862745098
"P3","D06","1000",60.75,1326,2.29411764705882,0.0420991926182238
"P3","D06","1000",61.5,1329,2.29930795847751,0.0288350634371396
"P3","D06","1000",62.25,1341,2.32006920415225,0.0351787773933103
"P3","D06","1000",63,1354,2.34256055363322,0.0420991926182238
"P3","D06","1000",63.75,1387,2.39965397923875,0.0432525951557093
"P3","D06","1000",64.5,1402,2.42560553633218,0.0432525951557093
"P3","D06","1000",65.25,1416,2.44982698961938,0.0236447520184545
"P3","D06","1000",66,1429,2.47231833910035,0.0149942329873126
"P3","D06","1000",66.75,1428,2.47058823529412,0.0328719723183391
"P3","D06","1000",67.5,1428,2.47058823529412,0.0207612456747405
"P3","D06","1000",68.25,1473,2.54844290657439,0.0449826989619377
"P3","D06","1000",69,1465,2.53460207612457,0.038638985005767
"P3","D06","1000",69.75,1506,2.60553633217993,0.0299884659746252
"P3","D06","1000",70.5,1495,2.58650519031142,0.0299884659746252
"P3","D06","1000",71.25,1525,2.63840830449827,NA
"P3","D06","1000",72,1517,2.62456747404844,NA
"N","E01","1000",0,606,1.20238095238095,NA
"N","E01","1000",0.75,504,1,NA
"N","E01","1000",1.5,533,1.05753968253968,-0.0291005291005291
"N","E01","1000",2.25,545,1.08134920634921,0.0370370370370371
"N","E01","1000",3,562,1.11507936507937,0.0171957671957672
"N","E01","1000",3.75,560,1.11111111111111,0.00727513227513232
"N","E01","1000",4.5,559,1.10912698412698,0.00330687830687829
"N","E01","1000",5.25,556,1.1031746031746,-0.00132275132275132
"N","E01","1000",6,567,1.125,0.00595238095238093
"N","E01","1000",6.75,558,1.10714285714286,0.00462962962962961
"N","E01","1000",7.5,568,1.12698412698413,0.00859788359788357
"N","E01","1000",8.25,563,1.11706349206349,0.00793650793650791
"N","E01","1000",9,580,1.15079365079365,0
"N","E01","1000",9.75,570,1.13095238095238,0.0171957671957672
"N","E01","1000",10.5,568,1.12698412698413,-0.0105820105820105
"N","E01","1000",11.25,589,1.16865079365079,-0.00595238095238093
"N","E01","1000",12,564,1.11904761904762,0.00793650793650791
"N","E01","1000",12.75,561,1.11309523809524,-0.0158730158730159
"N","E01","1000",13.5,580,1.15079365079365,0.00925925925925923
"N","E01","1000",14.25,565,1.12103174603175,0.0218253968253968
"N","E01","1000",15,578,1.1468253968254,-0.0119047619047619
"N","E01","1000",15.75,594,1.17857142857143,0.000661375661375659
"N","E01","1000",16.5,562,1.11507936507937,-0.00264550264550264
"N","E01","1000",17.25,566,1.12301587301587,-0.0152116402116402
"N","E01","1000",18,574,1.13888888888889,0.0224867724867725
"N","E01","1000",18.75,571,1.13293650793651,0.00859788359788357
"N","E01","1000",19.5,596,1.18253968253968,0
"N","E01","1000",20.25,579,1.14880952380952,-0.0105820105820105
"N","E01","1000",21,574,1.13888888888889,-0.0165343915343916
"N","E01","1000",21.75,555,1.10119047619048,-0.00462962962962961
"N","E01","1000",22.5,571,1.13293650793651,0.000661375661375659
"N","E01","1000",23.25,572,1.13492063492063,0.00992063492063489
"N","E01","1000",24,575,1.14087301587302,0.0112433862433863
"N","E01","1000",24.75,570,1.13095238095238,0.0105820105820106
"N","E01","1000",25.5,588,1.16666666666667,-0.00132275132275132
"N","E01","1000",26.25,588,1.16666666666667,0.0112433862433863
"N","E01","1000",27,573,1.13690476190476,-0.0152116402116402
"N","E01","1000",27.75,587,1.16468253968254,0.00132275132275132
"N","E01","1000",28.5,565,1.12103174603175,0.00661375661375666
"N","E01","1000",29.25,590,1.17063492063492,-0.0092592592592593
"N","E01","1000",30,583,1.15674603174603,-0.00330687830687829
"N","E01","1000",30.75,573,1.13690476190476,0.00462962962962961
"N","E01","1000",31.5,560,1.11111111111111,-0.0119047619047619
"N","E01","1000",32.25,597,1.18452380952381,-0.0152116402116402
"N","E01","1000",33,565,1.12103174603175,0.0165343915343916
"N","E01","1000",33.75,550,1.09126984126984,-0.0158730158730159
"N","E01","1000",34.5,585,1.16071428571429,-0.00529100529100527
"N","E01","1000",35.25,573,1.13690476190476,0.00793650793650798
"N","E01","1000",36,557,1.10515873015873,0.00462962962962961
"N","E01","1000",36.75,562,1.11507936507937,0.0337301587301588
"N","E01","1000",37.5,592,1.17460317460317,0.0383597883597884
"N","E01","1000",38.25,624,1.23809523809524,0.00727513227513225
"N","E01","1000",39,615,1.2202380952381,-0.0310846560846561
"N","E01","1000",39.75,573,1.13690476190476,0.00330687830687829
"N","E01","1000",40.5,545,1.08134920634921,-0.00727513227513232
"N","E01","1000",41.25,629,1.24801587301587,-0.031084656084656
"N","E01","1000",42,604,1.1984126984127,0.0112433862433863
"N","E01","1000",42.75,526,1.04365079365079,-0.0138888888888889
"N","E01","1000",43.5,562,1.11507936507937,-0.0515873015873015
"N","E01","1000",44.25,608,1.20634920634921,0.0363756613756613
"N","E01","1000",45,526,1.04365079365079,0.00859788359788357
"N","E01","1000",45.75,581,1.15277777777778,0.0257936507936509
"N","E01","1000",46.5,575,1.14087301587302,0.087962962962963
"N","E01","1000",47.25,647,1.28373015873016,0.0343915343915344
"N","E01","1000",48,659,1.30753968253968,0.0132275132275133
"N","E01","1000",48.75,633,1.25595238095238,-0.00198412698412705
"N","E01","1000",49.5,595,1.18055555555556,-0.0297619047619048
"N","E01","1000",50.25,644,1.27777777777778,-0.0165343915343916
"N","E01","1000",51,614,1.21825396825397,0.00661375661375659
"N","E01","1000",51.75,608,1.20634920634921,-0.0132275132275132
"N","E01","1000",52.5,605,1.20039682539683,0.0324074074074074
"N","E01","1000",53.25,624,1.23809523809524,0.00793650793650798
"N","E01","1000",54,663,1.31547619047619,0.00264550264550264
"N","E01","1000",54.75,620,1.23015873015873,-0.0178571428571429
"N","E01","1000",55.5,609,1.20833333333333,-0.0105820105820105
"N","E01","1000",56.25,597,1.18452380952381,-0.0238095238095238
"N","E01","1000",57,647,1.28373015873016,-0.0211640211640212
"N","E01","1000",57.75,584,1.15873015873016,0.0277777777777778
"N","E01","1000",58.5,577,1.14484126984127,-0.091931216931217
"N","E01","1000",59.25,639,1.26785714285714,0.03505291005291
"N","E01","1000",60,508,1.00793650793651,0
"N","E01","1000",60.75,637,1.26388888888889,-0.0284391534391534
"N","E01","1000",61.5,577,1.14484126984127,0.0105820105820106
"N","E01","1000",62.25,596,1.18253968253968,-0.0191798941798942
"N","E01","1000",63,524,1.03968253968254,-0.0383597883597884
"N","E01","1000",63.75,608,1.20634920634921,-0.00396825396825395
"N","E01","1000",64.5,519,1.0297619047619,0.0522486772486772
"N","E01","1000",65.25,590,1.17063492063492,-0.0238095238095238
"N","E01","1000",66,603,1.19642857142857,-0.0171957671957672
"N","E01","1000",66.75,572,1.13492063492063,0.0132275132275132
"N","E01","1000",67.5,493,0.978174603174603,-0.00727513227513225
"N","E01","1000",68.25,610,1.21031746031746,0.000661375661375659
"N","E01","1000",69,592,1.17460317460317,0.0787037037037037
"N","E01","1000",69.75,573,1.13690476190476,-0.0257936507936508
"N","E01","1000",70.5,612,1.21428571428571,-0.0191798941798942
"N","E01","1000",71.25,571,1.13293650793651,NA
"N","E01","1000",72,563,1.11706349206349,NA
"P1","E02","1000",0,582,1.1501976284585,NA
"P1","E02","1000",0.75,506,1,NA
"P1","E02","1000",1.5,548,1.08300395256917,-0.0125164690382082
"P1","E02","1000",2.25,552,1.09090909090909,0.0527009222661396
"P1","E02","1000",3,563,1.11264822134387,0.00724637681159424
"P1","E02","1000",3.75,586,1.15810276679842,0.0098814229249012
"P1","E02","1000",4.5,559,1.10474308300395,0.00263504611330697
"P1","E02","1000",5.25,567,1.12055335968379,-0.00592885375494068
"P1","E02","1000",6,567,1.12055335968379,0.00658761528326742
"P1","E02","1000",6.75,577,1.1403162055336,-0.000658761528326742
"P1","E02","1000",7.5,569,1.12450592885375,0.00461133069828719
"P1","E02","1000",8.25,566,1.11857707509881,-0.00724637681159424
"P1","E02","1000",9,574,1.13438735177866,-0.000658761528326742
"P1","E02","1000",9.75,566,1.11857707509881,0.0131752305665349
"P1","E02","1000",10.5,568,1.12252964426877,-0.00988142292490113
"P1","E02","1000",11.25,586,1.15810276679842,-0.00263504611330697
"P1","E02","1000",12,559,1.10474308300395,-0.00329380764163371
"P1","E02","1000",12.75,562,1.11067193675889,-0.0243741765480896
"P1","E02","1000",13.5,563,1.11264822134387,-0.0171277997364954
"P1","E02","1000",14.25,549,1.08498023715415,0.00329380764163371
"P1","E02","1000",15,533,1.05335968379447,-0.0144927536231884
"P1","E02","1000",15.75,567,1.12055335968379,-0.0144927536231884
"P1","E02","1000",16.5,541,1.06916996047431,-0.00395256916996045
"P1","E02","1000",17.25,527,1.04150197628458,-0.0204216073781291
"P1","E02","1000",18,527,1.04150197628458,-0.00658761528326749
"P1","E02","1000",18.75,536,1.05928853754941,0.00329380764163371
"P1","E02","1000",19.5,531,1.04940711462451,0.000658761528326742
"P1","E02","1000",20.25,532,1.05138339920949,-0.0118577075098814
"P1","E02","1000",21,528,1.04347826086957,-0.0144927536231884
"P1","E02","1000",21.75,518,1.02371541501976,-0.0105401844532279
"P1","E02","1000",22.5,509,1.00592885375494,-0.00197628458498023
"P1","E02","1000",23.25,516,1.0197628458498,-0.00592885375494075
"P1","E02","1000",24,525,1.03754940711462,0.00263504611330697
"P1","E02","1000",24.75,509,1.00592885375494,0
"P1","E02","1000",25.5,513,1.01383399209486,-0.00790513833992098
"P1","E02","1000",26.25,516,1.0197628458498,0.00592885375494075
"P1","E02","1000",27,513,1.01383399209486,-0.00131752305665348
"P1","E02","1000",27.75,518,1.02371541501976,-0.0019762845849803
"P1","E02","1000",28.5,511,1.0098814229249,-0.00131752305665348
"P1","E02","1000",29.25,513,1.01383399209486,-0.00856389986824772
"P1","E02","1000",30,511,1.0098814229249,0.000658761528326742
"P1","E02","1000",30.75,505,0.99802371541502,-0.00658761528326742
"P1","E02","1000",31.5,512,1.01185770750988,-0.00461133069828719
"P1","E02","1000",32.25,503,0.994071146245059,-0.000658761528326742
"P1","E02","1000",33,504,0.99604743083004,-0.000658761528326742
"P1","E02","1000",33.75,504,0.99604743083004,0.00592885375494068
"P1","E02","1000",34.5,511,1.0098814229249,-0.00461133069828723
"P1","E02","1000",35.25,512,1.01185770750988,0.000658761528326742
"P1","E02","1000",36,497,0.982213438735178,-0.00395256916996045
"P1","E02","1000",36.75,505,0.99802371541502,-0.0105401844532279
"P1","E02","1000",37.5,505,0.99802371541502,-0.000658761528326742
"P1","E02","1000",38.25,496,0.980237154150198,-0.00329380764163375
"P1","E02","1000",39,496,0.980237154150198,-0.0098814229249012
"P1","E02","1000",39.75,500,0.988142292490119,0.00527009222661397
"P1","E02","1000",40.5,490,0.968379446640316,-0.00329380764163375
"P1","E02","1000",41.25,504,0.99604743083004,-0.00527009222661394
"P1","E02","1000",42,491,0.970355731225296,-0.0072463768115942
"P1","E02","1000",42.75,492,0.972332015810277,-0.0125164690382082
"P1","E02","1000",43.5,479,0.946640316205534,-0.00790513833992094
"P1","E02","1000",44.25,485,0.958498023715415,0.00197628458498023
"P1","E02","1000",45,479,0.946640316205534,0.000658761528326742
"P1","E02","1000",45.75,495,0.978260869565217,-0.00131752305665348
"P1","E02","1000",46.5,480,0.948616600790514,0.00856389986824772
"P1","E02","1000",47.25,483,0.954545454545455,-0.0111989459815547
"P1","E02","1000",48,492,0.972332015810277,-0.00329380764163371
"P1","E02","1000",48.75,478,0.944664031620553,0.00461133069828719
"P1","E02","1000",49.5,475,0.938735177865613,-0.00527009222661397
"P1","E02","1000",50.25,490,0.968379446640316,0.00395256916996049
"P1","E02","1000",51,484,0.956521739130435,0.0217391304347826
"P1","E02","1000",51.75,484,0.956521739130435,0.0184453227931489
"P1","E02","1000",52.5,508,1.00395256916996,-0.00197628458498026
"P1","E02","1000",53.25,518,1.02371541501976,0.00263504611330697
"P1","E02","1000",54,481,0.950592885375494,0.0500658761528327
"P1","E02","1000",54.75,488,0.964426877470356,0.0566534914361001
"P1","E02","1000",55.5,584,1.15415019762846,0.0474308300395257
"P1","E02","1000",56.25,604,1.19367588932806,0.0559947299077734
"P1","E02","1000",57,553,1.09288537549407,0.00329380764163371
"P1","E02","1000",57.75,573,1.13241106719368,-0.0204216073781291
"P1","E02","1000",58.5,589,1.16403162055336,-0.033596837944664
"P1","E02","1000",59.25,573,1.13241106719368,-0.0197628458498023
"P1","E02","1000",60,502,0.992094861660079,-0.0289855072463768
"P1","E02","1000",60.75,543,1.07312252964427,-0.023056653491436
"P1","E02","1000",61.5,545,1.07707509881423,0.0079051383399209
"P1","E02","1000",62.25,538,1.06324110671937,0.0342555994729908
"P1","E02","1000",63,514,1.01581027667984,0.108036890645586
"P1","E02","1000",63.75,595,1.17588932806324,0.598814229249012
"P1","E02","1000",64.5,709,1.40118577075099,1.1699604743083
"P1","E02","1000",65.25,1447,2.8596837944664,1.33465085638999
"P1","E02","1000",66,2290,4.52569169960474,1.28853754940711
"P1","E02","1000",66.75,2621,5.1798418972332,0.936758893280632
"P1","E02","1000",67.5,2665,5.26679841897233,0.449934123847167
"P1","E02","1000",68.25,2869,5.6699604743083,0.24703557312253
"P1","E02","1000",69,2973,5.87549407114625,0.268115942028985
"P1","E02","1000",69.75,2996,5.92094861660079,0.166666666666667
"P1","E02","1000",70.5,3072,6.07114624505929,0.150856389986825
"P1","E02","1000",71.25,3122,6.1699604743083,NA
"P1","E02","1000",72,3202,6.32806324110672,NA
"P1","E03","1000",0,564,1.14634146341463,NA
"P1","E03","1000",0.75,492,1,NA
"P1","E03","1000",1.5,536,1.08943089430894,0.00745257452574529
"P1","E03","1000",2.25,546,1.10975609756098,0.0575880758807588
"P1","E03","1000",3,575,1.16869918699187,0.0216802168021681
"P1","E03","1000",3.75,577,1.17276422764228,0.0142276422764227
"P1","E03","1000",4.5,568,1.15447154471545,-0.00203252032520325
"P1","E03","1000",5.25,567,1.15243902439024,0.00677506775067749
"P1","E03","1000",6,572,1.16260162601626,0.00609756097560976
"P1","E03","1000",6.75,587,1.19308943089431,0.00135501355013553
"P1","E03","1000",7.5,577,1.17276422764228,-0.00677506775067749
"P1","E03","1000",8.25,569,1.15650406504065,-0.0203252032520325
"P1","E03","1000",9,562,1.14227642276423,-0.00948509485094854
"P1","E03","1000",9.75,557,1.13211382113821,-0.000677506775067727
"P1","E03","1000",10.5,563,1.14430894308943,-0.00609756097560976
"P1","E03","1000",11.25,568,1.15447154471545,-0.00271002710027098
"P1","E03","1000",12,553,1.1239837398374,-0.00609756097560976
"P1","E03","1000",12.75,553,1.1239837398374,-0.024390243902439
"P1","E03","1000",13.5,554,1.1260162601626,-0.016260162601626
"P1","E03","1000",14.25,532,1.08130081300813,-0.0101626016260163
"P1","E03","1000",15,529,1.07520325203252,-0.0182926829268293
"P1","E03","1000",15.75,538,1.09349593495935,-0.010840108401084
"P1","E03","1000",16.5,527,1.07113821138211,-0.00338753387533878
"P1","E03","1000",17.25,516,1.04878048780488,-0.00880758807588074
"P1","E03","1000",18,524,1.0650406504065,-0.00542005420054196
"P1","E03","1000",18.75,525,1.06707317073171,0.00542005420054196
"P1","E03","1000",19.5,519,1.05487804878049,0.00135501355013553
"P1","E03","1000",20.25,524,1.0650406504065,-0.00948509485094854
"P1","E03","1000",21,526,1.06910569105691,-0.00338753387533878
"P1","E03","1000",21.75,511,1.03861788617886,-0.0101626016260162
"P1","E03","1000",22.5,514,1.04471544715447,-0.0142276422764228
"P1","E03","1000",23.25,509,1.03455284552846,-0.013550135501355
"P1","E03","1000",24,505,1.02642276422764,-0.00745257452574521
"P1","E03","1000",24.75,491,0.997967479674797,-0.00474254742547431
"P1","E03","1000",25.5,503,1.02235772357724,0.00135501355013553
"P1","E03","1000",26.25,502,1.02032520325203,0.00880758807588078
"P1","E03","1000",27,507,1.03048780487805,-0.00677506775067756
"P1","E03","1000",27.75,504,1.02439024390244,-0.00677506775067749
"P1","E03","1000",28.5,493,1.0020325203252,-0.00677506775067749
"P1","E03","1000",29.25,492,1,0.00406504065040651
"P1","E03","1000",30,497,1.01016260162602,0.00609756097560976
"P1","E03","1000",30.75,510,1.03658536585366,-0.00271002710027102
"P1","E03","1000",31.5,502,1.02032520325203,-0.010840108401084
"P1","E03","1000",32.25,488,0.991869918699187,-0.0142276422764228
"P1","E03","1000",33,481,0.977642276422764,-0.00677506775067749
"P1","E03","1000",33.75,489,0.99390243902439,0.00338753387533874
"P1","E03","1000",34.5,492,1,0.00271002710027098
"P1","E03","1000",35.25,493,1.0020325203252,-0.00813008130081302
"P1","E03","1000",36,485,0.985772357723577,0.024390243902439
"P1","E03","1000",36.75,477,0.969512195121951,0.0128726287262873
"P1","E03","1000",37.5,528,1.07317073170732,0.0386178861788618
"P1","E03","1000",38.25,512,1.04065040650407,0.0237127371273713
"P1","E03","1000",39,542,1.10162601626016,0.00135501355013545
"P1","E03","1000",39.75,512,1.04065040650407,0.0169376693766938
"P1","E03","1000",40.5,530,1.07723577235772,0.0149051490514905
"P1","E03","1000",41.25,537,1.09146341463415,-0.0223577235772358
"P1","E03","1000",42,564,1.14634146341463,-0.0230352303523035
"P1","E03","1000",42.75,479,0.973577235772358,0.456639566395664
"P1","E03","1000",43.5,496,1.00813008130081,1.38075880758808
"P1","E03","1000",44.25,1211,2.46138211382114,2.32113821138211
"P1","E03","1000",45,2602,5.28861788617886,2.27845528455285
"P1","E03","1000",45.75,3905,7.9369918699187,1.97831978319783
"P1","E03","1000",46.5,3859,7.84349593495935,1.13075880758808
"P1","E03","1000",47.25,4131,8.39634146341463,0.292682926829268
"P1","E03","1000",48,4271,8.68089430894309,0.436991869918699
"P1","E03","1000",48.75,4337,8.8150406504065,0.365176151761518
"P1","E03","1000",49.5,4504,9.15447154471545,0.308943089430894
"P1","E03","1000",50.25,4670,9.49186991869919,0.285230352303523
"P1","E03","1000",51,4727,9.60772357723577,0.260840108401084
"P1","E03","1000",51.75,4758,9.67073170731707,0.218157181571816
"P1","E03","1000",52.5,4889,9.9369918699187,0.18360433604336
"P1","E03","1000",53.25,4992,10.1463414634146,0.203252032520326
"P1","E03","1000",54,4998,10.1585365853659,0.126016260162601
"P1","E03","1000",54.75,5058,10.280487804878,0.0860433604336042
"P1","E03","1000",55.5,5075,10.3150406504065,0.215447154471545
"P1","E03","1000",56.25,5119,10.4044715447154,0.154471544715447
"P1","E03","1000",57,5316,10.8048780487805,0.14769647696477
"P1","E03","1000",57.75,5286,10.7439024390244,0.146341463414634
"P1","E03","1000",58.5,5293,10.7581300813008,0.0311653116531166
"P1","E03","1000",59.25,5335,10.8434959349593,0.15650406504065
"P1","E03","1000",60,5362,10.8983739837398,0.132113821138211
"P1","E03","1000",60.75,5517,11.2134146341463,0.161246612466125
"P1","E03","1000",61.5,5488,11.1544715447154,0.128048780487805
"P1","E03","1000",62.25,5573,11.3272357723577,0.10569105691057
"P1","E03","1000",63,5551,11.2825203252033,0.0426829268292686
"P1","E03","1000",63.75,5673,11.530487804878,0.0359078590785907
"P1","E03","1000",64.5,5551,11.2825203252033,0.0616531165311649
"P1","E03","1000",65.25,5626,11.4349593495935,0.031165311653116
"P1","E03","1000",66,5642,11.4674796747967,0.132791327913279
"P1","E03","1000",66.75,5719,11.6239837398374,0.126693766937669
"P1","E03","1000",67.5,5747,11.6808943089431,0.121951219512196
"P1","E03","1000",68.25,5813,11.8150406504065,0.0772357723577238
"P1","E03","1000",69,5822,11.8333333333333,0.0813008130081296
"P1","E03","1000",69.75,5833,11.8556910569106,0.0433604336043363
"P1","E03","1000",70.5,5867,11.9247967479675,0.0894308943089429
"P1","E03","1000",71.25,5877,11.9451219512195,NA
"P1","E03","1000",72,5954,12.1016260162602,NA
"P1","E04","1000",0,585,1.25,NA
"P1","E04","1000",0.75,468,1,NA
"P1","E04","1000",1.5,510,1.08974358974359,-0.0370370370370371
"P1","E04","1000",2.25,514,1.0982905982906,0.0448717948717949
"P1","E04","1000",3,533,1.13888888888889,0.0170940170940171
"P1","E04","1000",3.75,531,1.13461538461538,0.00356125356125355
"P1","E04","1000",4.5,534,1.14102564102564,0.00356125356125355
"P1","E04","1000",5.25,519,1.10897435897436,0.0113960113960114
"P1","E04","1000",6,538,1.14957264957265,0
"P1","E04","1000",6.75,547,1.16880341880342,0.0156695156695156
"P1","E04","1000",7.5,534,1.14102564102564,0.0156695156695157
"P1","E04","1000",8.25,541,1.15598290598291,0.00925925925925923
"P1","E04","1000",9,560,1.1965811965812,0.0227920227920228
"P1","E04","1000",9.75,560,1.1965811965812,0.0277777777777778
"P1","E04","1000",10.5,566,1.20940170940171,0.00427350427350426
"P1","E04","1000",11.25,580,1.23931623931624,0.00854700854700859
"P1","E04","1000",12,566,1.20940170940171,0.00783475783475788
"P1","E04","1000",12.75,572,1.22222222222222,-0.0128205128205128
"P1","E04","1000",13.5,577,1.23290598290598,-0.0128205128205128
"P1","E04","1000",14.25,562,1.2008547008547,-0.0106837606837607
"P1","E04","1000",15,548,1.17094017094017,-0.0121082621082621
"P1","E04","1000",15.75,557,1.19017094017094,-0.0163817663817664
"P1","E04","1000",16.5,560,1.1965811965812,-0.00641025641025646
"P1","E04","1000",17.25,539,1.1517094017094,-0.0071225071225071
"P1","E04","1000",18,539,1.1517094017094,-0.00641025641025639
"P1","E04","1000",18.75,547,1.16880341880342,0.00427350427350433
"P1","E04","1000",19.5,551,1.17735042735043,0.00142450142450142
"P1","E04","1000",20.25,545,1.16452991452991,-0.00498575498575504
"P1","E04","1000",21,541,1.15598290598291,-0.0106837606837607
"P1","E04","1000",21.75,540,1.15384615384615,-0.0113960113960114
"P1","E04","1000",22.5,536,1.14529914529915,0.00142450142450149
"P1","E04","1000",23.25,529,1.13034188034188,-0.00356125356125355
"P1","E04","1000",24,543,1.16025641025641,0
"P1","E04","1000",24.75,535,1.14316239316239,0.0121082621082621
"P1","E04","1000",25.5,536,1.14529914529915,-0.00641025641025646
"P1","E04","1000",26.25,546,1.16666666666667,0
"P1","E04","1000",27,534,1.14102564102564,0.056980056980057
"P1","E04","1000",27.75,535,1.14316239316239,0.0377492877492877
"P1","E04","1000",28.5,616,1.31623931623932,0.0512820512820513
"P1","E04","1000",29.25,599,1.27991452991453,0.0534188034188035
"P1","E04","1000",30,606,1.29487179487179,0.00498575498575497
"P1","E04","1000",30.75,610,1.3034188034188,0
"P1","E04","1000",31.5,623,1.33119658119658,-0.0121082621082621
"P1","E04","1000",32.25,599,1.27991452991453,0.00427350427350426
"P1","E04","1000",33,589,1.25854700854701,-0.0384615384615385
"P1","E04","1000",33.75,616,1.31623931623932,-0.00925925925925923
"P1","E04","1000",34.5,569,1.21581196581197,-0.00854700854700852
"P1","E04","1000",35.25,586,1.25213675213675,-0.047008547008547
"P1","E04","1000",36,577,1.23290598290598,-0.0128205128205128
"P1","E04","1000",36.75,550,1.17521367521368,-0.0327635327635328
"P1","E04","1000",37.5,551,1.17735042735043,-0.0306267806267807
"P1","E04","1000",38.25,540,1.15384615384615,0.00213675213675213
"P1","E04","1000",39,534,1.14102564102564,-0.00783475783475788
"P1","E04","1000",39.75,553,1.18162393162393,0.0655270655270656
"P1","E04","1000",40.5,540,1.15384615384615,0.0405982905982906
"P1","E04","1000",41.25,632,1.35042735042735,-0.0156695156695157
"P1","E04","1000",42,591,1.26282051282051,-0.00142450142450142
"P1","E04","1000",42.75,531,1.13461538461538,-0.051994301994302
"P1","E04","1000",43.5,538,1.14957264957265,-0.0427350427350427
"P1","E04","1000",44.25,559,1.19444444444444,0.027065527065527
"P1","E04","1000",45,531,1.13461538461538,-0.00997150997150994
"P1","E04","1000",45.75,569,1.21581196581197,-0.00213675213675213
"P1","E04","1000",46.5,524,1.11965811965812,0.0427350427350427
"P1","E04","1000",47.25,556,1.18803418803419,-0.00142450142450142
"P1","E04","1000",48,591,1.26282051282051,0.00641025641025639
"P1","E04","1000",48.75,567,1.21153846153846,-0.00641025641025639
"P1","E04","1000",49.5,533,1.13888888888889,-0.0306267806267806
"P1","E04","1000",50.25,547,1.16880341880342,-0.0292022792022792
"P1","E04","1000",51,548,1.17094017094017,-0.00925925925925923
"P1","E04","1000",51.75,526,1.12393162393162,-0.00142450142450142
"P1","E04","1000",52.5,520,1.11111111111111,0.0341880341880341
"P1","E04","1000",53.25,545,1.16452991452991,0.0121082621082621
"P1","E04","1000",54,596,1.27350427350427,0.0349002849002849
"P1","E04","1000",54.75,543,1.16025641025641,0.0213675213675214
"P1","E04","1000",55.5,569,1.21581196581197,-0.032051282051282
"P1","E04","1000",56.25,575,1.22863247863248,-0.00356125356125362
"P1","E04","1000",57,551,1.17735042735043,-0.0206552706552707
"P1","E04","1000",57.75,538,1.14957264957265,-0.0178062678062678
"P1","E04","1000",58.5,540,1.15384615384615,-0.0384615384615385
"P1","E04","1000",59.25,550,1.17521367521368,0.0199430199430199
"P1","E04","1000",60,497,1.06196581196581,-0.0071225071225071
"P1","E04","1000",60.75,566,1.20940170940171,0
"P1","E04","1000",61.5,530,1.13247863247863,-0.014957264957265
"P1","E04","1000",62.25,550,1.17521367521368,-0.00997150997150994
"P1","E04","1000",63,476,1.01709401709402,-0.0106837606837606
"P1","E04","1000",63.75,552,1.17948717948718,-0.0249287749287749
"P1","E04","1000",64.5,515,1.10042735042735,0.0121082621082621
"P1","E04","1000",65.25,515,1.10042735042735,-0.00854700854700859
"P1","E04","1000",66,493,1.0534188034188,-0.024928774928775
"P1","E04","1000",66.75,540,1.15384615384615,-0.00641025641025646
"P1","E04","1000",67.5,480,1.02564102564103,0.00925925925925923
"P1","E04","1000",68.25,506,1.08119658119658,-0.00783475783475781
"P1","E04","1000",69,506,1.08119658119658,0.00783475783475788
"P1","E04","1000",69.75,529,1.13034188034188,0.00854700854700859
"P1","E04","1000",70.5,491,1.0491452991453,-0.0242165242165242
"P1","E04","1000",71.25,518,1.10683760683761,NA
"P1","E04","1000",72,472,1.00854700854701,NA
"P3","E05","1000",0,605,1.12873134328358,NA
"P3","E05","1000",0.75,536,1,NA
"P3","E05","1000",1.5,576,1.07462686567164,0.00124378109452731
"P3","E05","1000",2.25,583,1.08768656716418,0.0453980099502488
"P3","E05","1000",3,607,1.13246268656716,0.0149253731343283
"P3","E05","1000",3.75,609,1.13619402985075,0.015547263681592
"P3","E05","1000",4.5,600,1.11940298507463,0.000621890547263693
"P3","E05","1000",5.25,608,1.13432835820896,0.00559701492537316
"P3","E05","1000",6,608,1.13432835820896,0.0111940298507463
"P3","E05","1000",6.75,618,1.15298507462687,0.00435323383084577
"P3","E05","1000",7.5,618,1.15298507462687,0.00559701492537316
"P3","E05","1000",8.25,615,1.14738805970149,-0.00684079601990055
"P3","E05","1000",9,617,1.15111940298507,-0.00808457711442786
"P3","E05","1000",9.75,607,1.13246268656716,-0.0118159203980099
"P3","E05","1000",10.5,605,1.12873134328358,-0.0124378109452736
"P3","E05","1000",11.25,596,1.11194029850746,-0.00932835820895517
"P3","E05","1000",12,597,1.11380597014925,-0.00559701492537316
"P3","E05","1000",12.75,592,1.1044776119403,-0.00870646766169155
